[GWUT file version 1.60]
[AIRCRAFT]
18,Prepare For Drop Off,13,0,98,76,7,0,0,0,0,0,0,100,100,0.6,0,0,0,1,0,40,40,0.6,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
19,Pick Up,13,0,98,77,7,0,0,0,0,0,0,100,100,0.6,0,0,0,1,0,40,40,0.6,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
20,Raise Undercarriage,20,1,98,78,7,0,0,1,0,4,0,100,100,0.7,0,0,0,1,0,15,15,0.2,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
21,Recon,12,0,80,81,8,0,1,0,1,0,8000,3000,1500,1,0,1,0,1,5000,2000,250,1,0,1,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
22,Repair,12,0,98,82,8,0,1,0,0,0,0,400,400,0.6,0,1,0,1,0,50,50,0.5,0,1,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
23,Reverse Convoy,11,0,98,83,7,0,0,0,0,2,0,20,20,1,0,0,0,1,0,20,20,1,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
24,Start Up,14,1,98,84,7,0,0,0,0,4,0,3,3,0.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
25,Sub Route Navigation,11,1,98,85,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,3
26,Taken Off,20,1,98,86,8,0,0,1,0,0,0,150,150,0.8,0,0,0,1,0,40,40,0.8,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
27,Target,6,0,98,67,8,0,0,0,0,0,0,150,150,0.75,0,0,2,1,0,20,20,1,0,0,2,1,0,10,10,1,0,0,2,2,0,1000,1000,1,0,0,2,3
28,Taxi,21,1,98,87,7,0,0,1,0,4,0,10,10,0.04,0,0,0,1,0,10,10,0.2,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
29,Touch Down,21,1,98,88,7,0,0,0,0,4,0,30,30,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,Capture,13,0,98,89,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
31,Defend,13,0,98,90,7,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0.2,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1
32,Insert Troops,13,0,98,92,7,0,1,0,0,3,0,0,0,0,0,0,0,1,0,500,500,0.1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,Troop Pickup Point End,13,1,98,93,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,2,0,0,0,0,0,0,0,2
34,Troop Pickup Point Start,13,0,98,94,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,2,0,0,0,0,0,0,0,2
35,Troop Putdown Point,13,1,98,95,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,2,0,0,0,0,0,0,0,2
36,Wait,13,0,98,96,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
37,Prepare for Insertion,13,0,98,97,7,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0.1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
[GUIDE CRITERIA]
0,Navigation Direct,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Navigation Virtual,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Navigation Routed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Navigation Altitude,0,1,1,0,0,0,0,0,1,0.2,0,0,0,0,0,0
4,Landing Direct,0,1,1,0,0,0,0,360,0,0,0,0,0,0,0,0
5,Landed,0,1,1,0,0,0,1,360,1,0.5,0,0,0,0,0,0
6,Attack AA Move Six,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Attack AA Move Circle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,Attack AA Fire Intercept,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Attack AG Approach,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,Attack AG Seek Cover,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11,Attack AG Fly To Cover,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12,Attack AG Take Cover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Attack AG Climb,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
14,Attack AG Dive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Attack AG Fire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Attack AG Fire Virtual,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Attack AG Disengage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Attack AG Disengage Virtual,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Attack AG Egress,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20,Attack AG Hasty Fire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Attack AG Hasty Take Cover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[AMMO]
[RADAR]
0,Comanche,1000,2000,4000,6000,8000
1,Apache,1000,2000,4000,6000,8000
2,Black Hawk,1000,2000,4000,6000,8000
3,Hokum,2000,4000,6000,8000,10000
4,Havoc,2000,4000,6000,8000
5,Hind,1000,2000,4000,6000
[End of GWUT file]
